STRUCTURE,STRUCTURE_ID,freq,unit,facility,hlthcare,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HR,2017,102.93,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HR,2018,113.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HR,2019,113.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HR,2020,109.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HR,2021,106.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HU,2018,106.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HU,2019,105.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HU,2020,100.34,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,HU,2021,99.32,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2009,2.78,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2010,2.83,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2011,2.82,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2012,2.87,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2013,3.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2014,3.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2015,3.38,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2016,3.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2017,3.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2018,3.68,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2019,3.59,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2020,3.21,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IE,2021,2.90,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2007,15.09,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2008,19.22,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2009,12.56,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2010,13.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2011,13.48,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2012,13.41,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2013,14.21,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2014,14.05,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2015,13.91,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2016,12.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2017,11.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2018,12.47,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2019,12.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IS,2020,12.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2000,31.28,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2001,33.21,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2002,35.75,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2003,35.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2004,36.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2005,39.09,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2006,40.66,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2007,42.41,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2008,41.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2009,42.29,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2010,42.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2011,41.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2012,40.70,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2013,40.68,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2014,40.40,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2015,40.90,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2016,40.78,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2017,41.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2018,41.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2019,42.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2020,39.95,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,IT,2021,39.71,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LI,2019,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LI,2020,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LI,2021,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2000,30.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2001,21.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2002,31.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2003,38.59,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2004,41.54,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2005,40.27,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2006,39.82,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2007,40.54,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2008,40.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2009,41.73,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2010,44.49,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2011,55.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2012,57.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2013,54.87,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2014,57.56,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2015,56.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2016,57.32,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2017,58.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2018,57.58,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2019,57.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2020,51.95,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LT,2021,51.02,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LU,2015,51.26,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LU,2016,50.05,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LU,2017,48.97,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LU,2018,41.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LU,2019,58.55,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LU,2020,57.58,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LU,2021,56.71,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2000,25.22,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2001,23.10,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2002,21.64,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2003,32.61,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2004,30.89,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2005,33.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2006,36.29,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2007,39.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2008,40.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2009,33.90,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2010,22.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2011,34.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2012,37.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2013,40.10,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2014,40.58,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2015,40.10,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2016,39.70,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2017,38.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2018,38.92,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2019,40.81,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2020,45.88,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,LV,2021,47.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,MT,2016,68.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,MT,2017,58.76,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,MT,2018,56.74,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,MT,2019,57.93,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,MT,2020,61.32,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,MT,2021,55.54,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NL,2015,11.24,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NL,2016,11.43,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NL,2017,10.69,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NL,2018,11.21,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NL,2019,10.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NL,2020,10.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NL,2021,10.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2002,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2003,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2004,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2005,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2006,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2007,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2008,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2009,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2010,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2011,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2012,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2013,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2014,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2015,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2016,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2017,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2018,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2019,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2020,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,NO,2021,0.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PL,2019,177.87,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PL,2020,177.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PL,2021,182.01,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2000,3.33,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2001,3.65,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2002,3.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2003,3.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2004,3.82,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2005,4.18,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2006,4.08,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2007,4.38,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2008,3.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2009,4.05,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2010,4.20,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2011,4.77,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2012,3.85,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2013,4.15,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2014,4.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2015,5.68,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2016,5.62,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2017,5.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2018,5.46,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2019,4.55,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2020,3.75,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,PT,2021,3.83,p
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RO,2021,65.45,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2006,87.26,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2007,83.13,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2008,84.20,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2009,82.60,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2010,84.68,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2011,83.89,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2012,84.62,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2013,87.27,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2014,86.98,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2015,86.20,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2016,87.23,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2017,85.64,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2018,85.41,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2019,87.60,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2020,86.42,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,RS,2021,87.25,d
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1992,145.36,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1993,122.62,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1994,71.57,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1995,63.23,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1996,53.15,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1997,42.28,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1998,40.98,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,1999,39.54,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2000,35.94,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2001,31.18,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2002,27.25,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2003,27.75,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2004,27.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2005,25.51,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2006,26.17,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2007,24.93,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2008,24.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2009,23.30,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2010,22.09,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2011,21.52,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2012,19.01,b
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2013,18.74,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2014,18.13,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2015,16.72,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2016,17.63,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2017,16.54,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2018,15.95,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2019,15.64,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2020,14.74,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SE,2021,14.07,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SI,2000,10.06,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SI,2001,10.04,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SI,2002,10.03,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SI,2003,10.02,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SI,2004,10.01,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SI,2005,10.00,
dataflow,ESTAT:HLTH_RS_BDS1(1.0),A,P_HTHAB,HBEDT_REH,SOM,SI,2006,9.97,
