STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,F,TR,2011,3.301,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,F,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,NL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,TR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,BE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,CH,2011,2.683,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,ES,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,EU28,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,NL,2011,2.136,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,PL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,SI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,TR,2011,3.301,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y15-24,T,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,BE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,CH,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,ES,2011,7.218,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,EU28,2011,66.507,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,FI,2011,3.042,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,NL,2011,4.246,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,SI,2011,1.029,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,TR,2011,20.287,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,F,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,CH,2011,2.071,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,ES,2011,2.816,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,EU28,2011,56.772,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,FI,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,NL,2011,4.719,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,PL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,SI,2011,1.194,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,TR,2011,3.31,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,BE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,CH,2011,2.764,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,DK,2011,3.794,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,ES,2011,10.035,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,EU28,2011,123.279,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,FI,2011,4.764,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,FR,2011,53.851,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,IT,2011,3.851,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,LU,2011,0.623,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,NL,2011,8.966,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,PL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,SI,2011,2.222,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,TR,2011,23.597,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y25-34,T,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,BE,2011,3.072,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,CH,2011,4.608,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,CZ,2011,2.293,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,DK,2011,4.269,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,ES,2011,7.498,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,EU28,2011,125.319,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,FI,2011,5.653,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,IT,2011,5.08,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,NL,2011,8.004,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,SE,2011,4.15,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,SI,2011,1.653,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,TR,2011,44.633,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,F,UK,2011,13.236,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,BE,2011,3.403,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,ES,2011,5.544,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,EU28,2011,89.535,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,FI,2011,3.852,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,IT,2011,10.209,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,NL,2011,6.089,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,PL,2011,5.2,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,SI,2011,1.331,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,TR,2011,6.165,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,M,UK,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,AT,2011,9.047,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,BE,2011,6.475,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,CH,2011,5.879,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,CZ,2011,2.504,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,DK,2011,6.819,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,ES,2011,13.041,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,EU28,2011,214.854,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,FI,2011,9.505,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,FR,2011,68.897,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,IE,2011,1.119,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,IT,2011,15.289,
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM090(1.0),A,THS,PB1070,USU,Y35-44,T,LU,2011,0.651,u
