STRUCTURE,STRUCTURE_ID,freq,unit,resid,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ0,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ0,2016,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ0,2017,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ0,2018,0.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ0,2019,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ0,2020,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ01,2014,0.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ01,2015,0.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ01,2016,0.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ01,2017,0.13,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ01,2018,0.15,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ01,2019,0.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ01,2020,0.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ03,2016,0.08,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ03,2017,0.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ03,2018,0.08,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ04,2018,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ04,2019,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ04,2020,0.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ05,2015,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ05,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ05,2017,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ06,2015,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ07,2017,0.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ07,2018,0.08,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,CZ07,2019,0.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2013,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2014,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2015,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2016,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2019,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE2,2018,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE2,2019,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE2,2020,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE21,2018,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DE26,2020,0.08,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEA,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEA,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEA,2019,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEA,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEA2,2017,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEA2,2018,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEA2,2019,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEB,2019,0.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,DEB3,2019,0.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2013,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2015,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2016,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL,2020,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2013,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2016,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2019,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL3,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2013,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2016,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2019,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL30,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL4,2013,0.11,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL5,2015,0.07,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL5,2016,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL5,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL5,2018,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL5,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EL5,2020,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2013,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2018,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES,2020,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES3,2015,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES3,2016,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES3,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES3,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES30,2015,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES30,2016,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES30,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES30,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES4,2018,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2013,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2015,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2018,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES5,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES51,2016,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES51,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES51,2018,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES51,2019,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES51,2020,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES52,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES52,2018,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES52,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES53,2013,0.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES53,2014,0.09,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES53,2018,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES53,2019,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2013,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2014,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2015,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2016,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2017,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2018,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2019,0.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES6,2020,0.05,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2013,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2014,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2015,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2018,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2019,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES61,2020,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2013,0.31,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2014,0.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2015,0.89,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2016,0.58,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2017,0.3,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2018,0.34,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2019,0.34,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES63,2020,0.34,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2013,1.13,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2014,1.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2015,1.26,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2016,1.49,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2017,0.92,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2018,0.72,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2019,1.3,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES64,2020,1.4,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES7,2015,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES7,2016,0.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES70,2015,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,ES70,2016,0.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU27_2020,2013,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU27_2020,2014,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU27_2020,2015,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU27_2020,2020,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU28,2013,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU28,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU28,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU28,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,EU28,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2013,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2014,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2015,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2016,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2019,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1,2016,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1,2019,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1B,2016,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1B,2017,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1B,2018,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FI1C,2018,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2013,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2019,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR,2020,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2013,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2018,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR1,2020,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2013,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2014,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2017,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2018,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FR10,2020,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRE,2015,0.04,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRE,2016,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRE,2017,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRE1,2015,0.06,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRE1,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRE1,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRF,2019,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRF1,2019,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRI,2015,0,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRK,2015,0.03,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRK,2016,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRK,2017,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRK,2018,0.01,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRK2,2015,0.02,
dataflow,ESTAT:HLTH_CD_YPERRTO(1.0),A,RT,NRESID_IN,ENEOMORRT,FRK2,2016,0.02,
