STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2010,13.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2011,14.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2012,14.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2013,13.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2014,13.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2015,13.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2016,14.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2017,14.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2018,14.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2019,16.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2020,16.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EL,2021,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2004,12.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2005,12.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2006,13.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2007,13.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2008,15.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2009,15.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2010,15.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2011,16.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2012,15.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2013,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2014,16.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2015,16.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2016,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2017,17.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2018,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2019,17.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2020,17.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,ES,2021,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2004,12.9,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2005,12.8,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2006,13.1,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2007,13.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2008,13.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2009,14.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2010,14.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2011,14.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2012,14.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2013,14.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2014,15.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2015,14.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2016,15.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2017,15.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2018,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2019,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2020,15.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU27_2020,2021,15.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2004,12.9,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2005,13.2,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2006,13.5,e
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2007,13.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2008,14.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2009,14.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2010,14.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2011,14.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2012,14.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2013,14.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2014,15.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2015,15.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2016,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2017,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,EU28,2018,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2004,13.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2005,14.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2006,14.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2007,14.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2008,15.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2009,15.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2010,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2011,16.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2012,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2013,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2014,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2015,17.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2016,17.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2017,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2018,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2019,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2020,18.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FI,2021,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2004,14.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2005,14.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2006,15.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2007,15.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2008,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2009,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2010,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2011,17.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2012,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2013,17.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2014,17.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2015,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2016,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2017,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2018,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2019,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2020,17.3,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,FR,2021,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2010,7.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2011,8.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2012,8.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2013,8.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2014,8.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2015,8.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2016,9.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2017,9.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2018,10.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2019,10.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2020,10.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HR,2021,10.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2005,7.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2006,8.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2007,7.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2008,8.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2009,8.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2010,9.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2011,9.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2012,9.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2013,10.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2014,10.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2015,9.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2016,10.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2017,11.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2018,11.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2019,11.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2020,12.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,HU,2021,12.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2004,15.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2005,16.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2006,16.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2007,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2008,17.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2009,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2010,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2011,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2012,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2013,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2014,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2015,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2016,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2017,18.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2018,18.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2019,19.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2020,19.0,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IE,2021,18.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2004,15.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2005,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2006,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2007,17.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2008,17.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2009,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2010,17.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2011,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2012,18.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2013,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2014,18.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2015,18.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2016,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2017,18.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IS,2018,18.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2004,13.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2005,14.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2006,13.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2007,13.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2008,13.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2009,14.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2010,14.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2011,13.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2012,13.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2013,13.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2014,14.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2015,14.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2016,16.7,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2017,17.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2018,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2019,17.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,IT,2021,16.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2005,7.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2006,7.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2007,7.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2008,8.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2009,8.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2010,8.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2011,7.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2012,7.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2013,8.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2014,8.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2015,9.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2016,9.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2017,9.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2018,10.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2019,11.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2020,10.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LT,2021,10.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2004,14.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2005,14.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2006,14.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2007,14.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2008,15.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2009,15.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2010,16.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2011,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2012,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2013,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2014,17.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2015,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2016,15.8,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2017,16.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2018,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2019,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2020,17.2,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LU,2021,17.9,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2005,6.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2006,7.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2007,7.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2008,8.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2009,9.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2010,8.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2011,9.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2012,9.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2013,9.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2014,9.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2015,9.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2016,10.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2017,10.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2018,10.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2019,11.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2020,11.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,LV,2021,10.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2005,14.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2006,14.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2007,15.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2008,15.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2009,15.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2010,17.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2011,16.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2012,17.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2013,17.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2014,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2015,17.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2016,18.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2017,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2018,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2019,18.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2020,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,MT,2021,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2005,16.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2006,16.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2007,17.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2008,17.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2009,17.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2010,17.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2011,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2012,17.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2013,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2014,18.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2015,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2016,18.2,b
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2017,18.3,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2018,18.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2019,18.6,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2020,18.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NL,2021,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2004,16.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2005,15.5,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2006,16.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2007,16.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2008,16.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2009,16.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2010,17.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2011,16.7,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2012,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2013,17.1,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2014,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2015,18.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2016,17.4,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2017,17.9,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2018,18.2,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2019,18.0,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,NO,2020,17.8,
dataflow,ESTAT:HLTH_SILC_17(1.0),A,YR,HE_65,T,PL,2005,7.9,
