STRUCTURE,STRUCTURE_ID,freq,age,isced97,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,M,PC,PL,2008,94.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,T,PC,AT,2008,90.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,T,PC,BE,2008,95,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,T,PC,ES,2008,89.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,T,PC,PL,2008,93.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED3_4,T,PC,RO,2008,91.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,F,PC,AT,2008,100,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,F,PC,BE,2008,94.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,F,PC,ES,2008,96.8,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,M,PC,AT,2008,97.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,M,PC,BE,2008,89,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,T,PC,AT,2008,98.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,T,PC,BE,2008,92.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,T,PC,ES,2008,98.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,ED5_6,T,PC,PL,2008,93.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,AT,2008,95.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,BE,2008,95.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,BG,2008,69.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,CY,2008,89.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,CZ,2008,94.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,EL,2008,90.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,ES,2008,94.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,HU,2008,90.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,LV,2008,80.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,MT,2008,73.1,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,PL,2008,92.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,RO,2008,88.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,SK,2008,91.9,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,F,PC,TR,2008,47.7,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,AT,2008,90,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,BE,2008,93.8,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,BG,2008,75,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,CY,2008,90,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,EL,2008,94.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,ES,2008,93.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,HU,2008,66.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,MT,2008,90,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,PL,2008,86.3,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,RO,2008,77.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,M,PC,TR,2008,58.8,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,AT,2008,94.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,BE,2008,95,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,BG,2008,71.7,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,CY,2008,89.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,CZ,2008,94.2,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,EL,2008,92.1,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,ES,2008,94,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,HU,2008,83.2,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,LV,2008,78.6,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,MT,2008,80.4,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,PL,2008,90.4,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,RO,2008,84.5,
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,SK,2008,89,u
dataflow,ESTAT:HLTH_EHIS_HC9(1.0),A,Y_GE85,TOTAL,T,PC,TR,2008,52.1,
