STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,IT,2012,390.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,LT,2012,41.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,LU,2012,16.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,LV,2012,30.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,MT,2012,4.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,NL,2012,356.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,NO,2012,152.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,PL,2012,312.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,PT,2012,77.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,RO,2012,241.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,SE,2012,167.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,SI,2012,41.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,SK,2012,99.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,M,UK,2012,1268.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,AT,2012,361.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,BE,2012,455.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,BG,2012,199.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,CY,2012,20.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,CZ,2012,179.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,DE,2012,5170.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,DK,2012,253.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,EE,2012,52.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,EEA,2012,16913.2,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,EL,2012,213.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,ES,2012,922.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,EU27_2007,2012,16551.9,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,FI,2012,191.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,FR,2012,1731.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,HU,2012,331.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,IS,2012,14.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,IT,2012,732.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,LT,2012,90.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,LU,2012,27.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,LV,2012,75.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,MT,2012,6.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,NL,2012,876.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,NO,2012,346.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,PL,2012,686.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,PT,2012,173.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,RO,2012,449.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,SE,2012,398.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,SI,2012,69.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,SK,2012,177.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE15,T,UK,2012,2704.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,AT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,BE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,CY,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,DE,2012,61.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,DK,2012,2.6,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,EE,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,EEA,2012,172.2,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,EL,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,ES,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,EU27_2007,2012,166.4,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,FI,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,FR,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,HU,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,IS,2012,0.1,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,IT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,LT,2012,2.2,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,LU,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,LV,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,MT,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,NL,2012,8.4,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,NO,2012,5.7,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,PL,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,PT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,RO,2012,28.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,SE,2012,7.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,F,UK,2012,34.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,AT,2012,1.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,BE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,BG,2012,3.4,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,CZ,2012,2.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,DE,2012,50.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,DK,2012,5.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,EE,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,EEA,2012,191.8,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,EL,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,ES,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,EU27_2007,2012,184.8,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,FR,2012,1.2,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,HU,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,IS,2012,0.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,IT,2012,18.0,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,LT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,LU,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,LV,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,NL,2012,6.6,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,NO,2012,6.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,PL,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,PT,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,RO,2012,30.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,SE,2012,11.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,SI,2012,2.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,M,UK,2012,37.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,AT,2012,4.4,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,BE,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,BG,2012,5.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,CZ,2012,5.1,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,DE,2012,111.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,DK,2012,7.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,EE,2012,1.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,EEA,2012,364.0,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,EL,2012,4.1,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,ES,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,EU27_2007,2012,351.2,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,FI,2012,2.7,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,FR,2012,1.2,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,HU,2012,3.8,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,IS,2012,0.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,IT,2012,23.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,LT,2012,3.2,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,LU,2012,,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,LV,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,MT,2012,0.1,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,NL,2012,14.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,NO,2012,12.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,PL,2012,0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,PT,2012,3.7,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,RO,2012,58.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,SE,2012,18.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,SI,2012,5.9,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,SK,2012,0.8,u
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0000,Y_GE65,T,UK,2012,72.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,AT,2012,1029.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,BE,2012,1071.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,BG,2012,757.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,CY,2012,86.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,CZ,2012,1249.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,DE,2012,8469.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,DK,2012,474.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,EE,2012,151.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,EEA,2012,50002.8,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,EL,2012,787.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,ES,2012,4126.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,EU27_2007,2012,49462.5,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,FI,2012,492.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,FR,2012,6406.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,HU,2012,994.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,IS,2012,32.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,IT,2012,5657.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,LT,2012,275.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,LU,2012,60.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,LV,2012,226.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,MT,2012,43.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,NL,2012,1988.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,NO,2012,507.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,PL,2012,3562.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,PT,2012,1198.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,RO,2012,1974.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,SE,2012,990.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,SI,2012,200.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,SK,2012,405.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,F,UK,2012,6781.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,AT,2012,1256.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,BE,2012,1019.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,BG,2012,872.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,CY,2012,75.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,CZ,2012,1525.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,DE,2012,10154.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,DK,2012,570.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,EE,2012,191.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,EEA,2012,59454.0,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,EL,2012,1310.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,ES,2012,5053.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,EU27_2007,2012,58754.2,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,FI,2012,586.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,FR,2012,6718.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,HU,2012,1299.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,IS,2012,41.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,IT,2012,6850.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,LT,2012,311.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,LU,2012,67.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,LV,2012,256.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,MT,2012,65.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,NL,2012,2060.6,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,NO,2012,658.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,PL,2012,4780.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,PT,2012,1359.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,RO,2012,2425.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,SE,2012,1119.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,SI,2012,276.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,SK,2012,798.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,M,UK,2012,7748.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,AT,2012,2286.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,BE,2012,2091.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,BG,2012,1630.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,CY,2012,161.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,CZ,2012,2775.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,DE,2012,18624.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,DK,2012,1045.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,EE,2012,342.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,EEA,2012,109456.8,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,EL,2012,2098.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,ES,2012,9179.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,EU27_2007,2012,108216.7,e
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,FI,2012,1079.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,FR,2012,13125.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,HU,2012,2293.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,IS,2012,74.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,IT,2012,12507.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,LT,2012,586.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,LU,2012,127.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,LV,2012,483.0,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,MT,2012,109.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,NL,2012,4049.2,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,NO,2012,1166.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,PL,2012,8342.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,PT,2012,2557.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,RO,2012,4400.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,SE,2012,2109.9,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,SI,2012,476.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,SK,2012,1204.3,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y15-44,T,UK,2012,14529.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,AT,2012,714.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,BE,2012,916.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,BG,2012,537.5,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,CY,2012,60.1,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,CZ,2012,949.7,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,DE,2012,7328.8,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,DK,2012,464.4,
dataflow,ESTAT:HLTH_DPEH010(1.0),A,THS,EMP,PB0001,Y45-64,F,EE,2012,117.6,
