STRUCTURE,STRUCTURE_ID,freq,unit,sex,nace_r2,severity,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,SK,2016,45,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,SK,2017,43,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,SK,2018,40,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,SK,2019,33,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,SK,2020,32,b
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,SK,2021,32,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2010,172,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2011,194,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2012,161,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2013,271,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2014,239,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2015,260,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2016,252,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2017,280,
dataflow,ESTAT:HSW_MI08(1.0),A,NR,T,TOTAL,FAT,UK,2018,249,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2010,915.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2011,856.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2012,720.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2013,685.25,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2014,726,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2015,683.21,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2016,753.11,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2017,739.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2018,683.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2019,712.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2020,701.41,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,AT,2021,730.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2010,1263.93,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2011,1333.14,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2012,1183.57,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2013,1233.83,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2014,1157.35,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2015,874.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2016,1261.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2017,1291.03,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2018,1128.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2019,1047.26,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2020,835.02,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BE,2021,898.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2010,54.81,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2011,50,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2012,52.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2013,47.86,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2014,49.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2015,50.9,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2016,52.37,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2017,53.27,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2018,54.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2019,57.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2020,47.11,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,BG,2021,50.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2010,815.76,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2011,1000.48,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2012,997.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2013,1015.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2014,983.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2015,986.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2016,1239.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2017,1036.71,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2018,1056.51,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2019,1073.75,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2020,991.39,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CH,2021,958.59,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2010,298.75,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2011,269.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2012,274.76,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2013,259.01,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2014,307.17,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2015,276.89,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2016,304.26,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2017,312.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2018,297.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2019,322.2,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2020,188.89,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CY,2021,187.45,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2010,896.4,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2011,597.22,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2012,581.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2013,560.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2014,579.84,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2015,614.87,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2016,622.76,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2017,606.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2018,611.55,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2019,588.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2020,460.44,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,CZ,2021,483.96,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2010,1022.69,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2011,1004.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2012,998.33,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2013,1121.92,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2014,1098.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2015,1094.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2016,1097.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2017,987.66,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2018,920.12,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2019,905.08,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2020,808.21,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DE,2021,844.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2010,1998.23,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2011,1833.3,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2012,1826.83,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2013,1740.32,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2014,1719.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2015,1500.95,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2016,1446.27,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2017,1361.4,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2018,1436.79,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2019,1485.28,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2020,2733.14,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,DK,2021,2976.68,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2010,845.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2011,805.9,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2012,769.51,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2013,774.05,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2014,718.96,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2015,666.26,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2016,589.47,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2017,504.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2018,461.05,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2019,467.94,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2020,514.53,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EE,2021,522.07,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2010,167.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2011,176.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2012,157.58,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2013,155.54,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2014,58.03,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2015,94.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2016,92.68,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2017,98.66,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2018,85.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2019,93.21,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2020,67.48,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EL,2021,77.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2010,1982.98,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2011,1899.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2012,1612.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2013,1710.27,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2014,1784.6,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2015,1824.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2016,1833.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2017,1807.88,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2018,1762.49,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2019,1563.92,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2020,1269.04,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,ES,2021,1514.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2010,1181.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2011,1241.54,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2012,1113.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2013,1152.73,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2014,1243.9,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2015,1191.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2016,1196.29,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2017,1158.33,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU15,2018,1182.66,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2010,1032.31,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2011,1067.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2012,968.54,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2013,1000.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2014,1074.59,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2015,1041.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2016,1045.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2017,1021.61,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2007,2018,1039.75,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2010,1080.88,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2011,1124.95,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2012,1024.01,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2013,1055.36,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2014,1145.99,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2015,1115.83,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2016,1126.99,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2017,1101.28,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2018,1120.51,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2019,1090.51,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2020,1040.79,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU27_2020,2021,1025.33,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2010,1028.91,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2011,1057.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2012,965.53,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2013,997.46,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2014,1071.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2015,1039.1,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2016,1043.08,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2017,1019.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,EU28,2018,1036.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2010,1231.82,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2011,1313.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2012,1209.77,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2013,1238.22,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2014,1175.62,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2015,1161.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2016,1145.04,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2017,1168.45,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2018,1099.87,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2019,1095.16,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2020,810.54,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FI,2021,1035.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2010,1663.37,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2011,2346.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2012,1709.61,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2013,1683.27,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2014,2753.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2015,2376.72,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2016,2471.65,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2017,2429.8,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2018,2912.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2019,2935.48,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2020,2621.25,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,FR,2021,2468.64,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2010,531.02,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2011,609.44,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2012,525.88,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2013,593,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2014,636.48,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2015,687.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2016,644.41,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2017,726.85,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2018,600.1,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2019,566.39,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2020,414.11,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HR,2021,463.46,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2010,405.5,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2011,359.09,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2012,398.13,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2013,358.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2014,393.21,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2015,412.78,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2016,540.96,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2017,498.4,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2018,461.84,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2019,480.59,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2020,465.54,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,HU,2021,423.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2010,696.34,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2011,623.61,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2012,733.74,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2013,725.62,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2014,638.19,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2015,551.43,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2016,528,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2017,769.52,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2018,625.1,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2019,461.35,
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2020,395.88,b
dataflow,ESTAT:HSW_MI08(1.0),A,RT_INC,F,TOTAL,D_GE4,IE,2021,586.01,
