STRUCTURE,STRUCTURE_ID,freq,unit,age,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,OTHER,UK,1999,1091,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,PULMONAR,EU_V,1999,202,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,PULMONAR,IT,1999,194,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,PULMONAR,UK,1999,169,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,STRESS,DK,1999,1479,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,STRESS,EU_V,1999,897,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,STRESS,FI,1999,4647,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,STRESS,IT,1999,443,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,STRESS,LU,1999,1265,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,STRESS,SE,1999,3733,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,STRESS,UK,1999,991,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,DK,1999,5065,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,EU_V,1999,3442,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,FI,1999,24267,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,IE,1999,5516,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,IT,1999,1918,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,LU,1999,5176,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,PT,1999,2653,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,SE,1999,7429,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,J,TOTAL,UK,1999,3491,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,MUSC_SKE,DK,1999,4053,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,MUSC_SKE,ES,1999,1362,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,MUSC_SKE,EU_V,1999,2954,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,MUSC_SKE,IT,1999,2107,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,MUSC_SKE,LU,1999,2000,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,MUSC_SKE,SE,1999,6415,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,MUSC_SKE,UK,1999,1526,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,DK,1999,3706,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,ES,1999,377,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,EU_V,1999,796,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,FI,1999,4727,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,IT,1999,399,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,LU,1999,2529,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,SE,1999,738,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,OTHER,UK,1999,311,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,PULMONAR,EU_V,1999,237,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,PULMONAR,IT,1999,343,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,PULMONAR,UK,1999,198,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,STRESS,DK,1999,752,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,STRESS,EU_V,1999,1531,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,STRESS,FI,1999,2784,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,STRESS,IT,1999,1256,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,STRESS,PT,1999,1975,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,STRESS,SE,1999,2216,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,STRESS,UK,1999,1810,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,DK,1999,8513,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,ES,1999,1948,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,EU_V,1999,5694,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,FI,1999,25890,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,IE,1999,4342,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,IT,1999,4329,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,LU,1999,4588,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,PT,1999,1975,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,SE,1999,10191,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,K,TOTAL,UK,1999,3846,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,DK,1999,2921,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,ES,1999,789,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,EU_V,1999,2415,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,IT,1999,2705,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,LU,1999,4533,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,PT,1999,836,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,SE,1999,2251,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,MUSC_SKE,UK,1999,2338,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,OTHER,ES,1999,611,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,OTHER,EU_V,1999,843,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,OTHER,FI,1999,4358,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,OTHER,IT,1999,1070,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,OTHER,LU,1999,3133,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,OTHER,PT,1999,762,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,OTHER,UK,1999,783,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,ES,1999,154,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,EU_V,1999,363,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,FI,1999,1499,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,HU,1999,100,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,IT,1999,717,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,LU,1999,1200,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,PT,1999,539,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,PULMONAR,SE,1999,662,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,DK,1999,1115,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,ES,1999,389,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,EU_V,1999,1459,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,FI,1999,4355,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,IT,1999,797,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,LU,1999,2000,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,PT,1999,1746,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,SE,1999,2343,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,STRESS,UK,1999,2850,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,DK,1999,4036,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,ES,1999,1942,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,EU_V,1999,5325,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,IE,1999,4030,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,IT,1999,5840,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,LU,1999,10900,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,PT,1999,3883,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,SE,1999,5255,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,L,TOTAL,UK,1999,5971,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,MUSC_SKE,DK,1999,4370,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,MUSC_SKE,ES,1999,1000,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,MUSC_SKE,EU_V,1999,1939,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,MUSC_SKE,FI,1999,12039,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,MUSC_SKE,IT,1999,1649,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,MUSC_SKE,SE,1999,5244,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,MUSC_SKE,UK,1999,1497,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,DK,1999,1124,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,ES,1999,2580,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,EU_V,1999,1527,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,HU,1999,1747,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,IT,1999,1185,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,LU,1999,4400,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,PT,1999,1560,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,SE,1999,2910,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,OTHER,UK,1999,979,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,PULMONAR,DK,1999,1127,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,PULMONAR,EU_V,1999,453,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,PULMONAR,IT,1999,1166,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,PULMONAR,LU,1999,1333,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,PULMONAR,PT,1999,229,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,DK,1999,3018,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,ES,1999,552,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,EU_V,1999,2539,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,IT,1999,1713,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,LU,1999,1867,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,PT,1999,2138,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,SE,1999,5540,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,STRESS,UK,1999,3434,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,DK,1999,9640,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,ES,1999,4179,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,EU_V,1999,6564,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,HU,1999,2025,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,IE,1999,5304,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,IT,1999,5836,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,LU,1999,7600,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,PT,1999,3927,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,SE,1999,13694,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,M,TOTAL,UK,1999,5910,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,DK,1999,5649,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,ES,1999,824,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,EU_V,1999,4118,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,HU,1999,775,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,IT,1999,2227,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,LU,1999,5190,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,SE,1999,8360,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,MUSC_SKE,UK,1999,2441,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,DK,1999,2803,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,ES,1999,812,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,EU_V,1999,1446,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,FI,1999,3982,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,HU,1999,1452,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,IE,1999,328,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,IT,1999,1282,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,SE,1999,1035,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,OTHER,UK,1999,1315,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,PULMONAR,DK,1999,306,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,PULMONAR,ES,1999,311,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,PULMONAR,EU_V,1999,324,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,PULMONAR,IT,1999,252,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,PULMONAR,LU,1999,1429,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,PULMONAR,SE,1999,305,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,PULMONAR,UK,1999,96,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,DK,1999,330,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,ES,1999,711,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,EU_V,1999,2270,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,FI,1999,5518,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,IT,1999,743,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,PT,1999,1600,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,SE,1999,4509,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,STRESS,UK,1999,2993,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,DK,1999,9088,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,ES,1999,2659,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,EU_V,1999,8336,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,HU,1999,2227,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,IE,1999,6609,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,IT,1999,4504,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,LU,1999,6619,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,PT,1999,1685,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,SE,1999,14947,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,N,TOTAL,UK,1999,6847,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,DK,1999,5399,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,EL,1999,1050,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,ES,1999,871,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,EU_V,1999,2773,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,HU,1999,1264,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,IT,1999,1894,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,LU,1999,3250,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,SE,1999,4292,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,MUSC_SKE,UK,1999,1925,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,EU_V,1999,1419,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,FI,1999,2855,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,HU,1999,259,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,IE,1999,589,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,IT,1999,317,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,PT,1999,1828,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,SE,1999,1061,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,OTHER,UK,1999,2598,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,PULMONAR,EU_V,1999,318,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,PULMONAR,IT,1999,224,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,PULMONAR,SE,1999,1276,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,PULMONAR,UK,1999,217,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,STRESS,ES,1999,607,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,STRESS,EU_V,1999,1696,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,STRESS,IT,1999,724,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,STRESS,LU,1999,2375,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,STRESS,SE,1999,5016,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,STRESS,UK,1999,1846,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,DK,1999,7566,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,ES,1999,1478,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,EU_V,1999,6285,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,FI,1999,25074,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,HU,1999,1523,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,IE,1999,6643,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,IT,1999,3160,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,LU,1999,5625,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,PT,1999,1828,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,SE,1999,11644,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,O,TOTAL,UK,1999,6586,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,MUSC_SKE,EU_V,1999,1187,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,MUSC_SKE,IT,1999,1233,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,MUSC_SKE,PT,1999,2710,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,MUSC_SKE,UK,1999,4570,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,OTHER,ES,1999,1586,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,OTHER,EU_V,1999,528,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,PULMONAR,ES,1999,117,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,PULMONAR,EU_V,1999,144,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,PULMONAR,PT,1999,740,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,STRESS,EU_V,1999,948,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,STRESS,IT,1999,1583,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,STRESS,UK,1999,4977,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,TOTAL,ES,1999,1704,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,TOTAL,EU_V,1999,2807,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,TOTAL,IT,1999,2816,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,TOTAL,PT,1999,3443,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,P,TOTAL,UK,1999,9535,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,Q,TOTAL,EU_V,1999,6985,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,MUSC_SKE,DK,1999,5133,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,MUSC_SKE,ES,1999,1088,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,MUSC_SKE,EU_V,1999,2743,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,MUSC_SKE,IT,1999,1982,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,MUSC_SKE,LU,1999,3171,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,MUSC_SKE,SE,1999,5472,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,MUSC_SKE,UK,1999,1879,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,OTHER,DK,1999,1420,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,OTHER,ES,1999,587,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,OTHER,EU_V,1999,962,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,OTHER,FI,1999,3566,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,OTHER,HU,1999,851,
dataflow,ESTAT:HSW_HP_DINAG(1.0),A,RT,Y35-44,TOTAL,OTHER,IT,1999,777,
