STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,frequenc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,DAY,PC,PL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,DAY,PC,RO,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,DAY,PC,SI,2008,21.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,DAY,PC,SK,2008,27.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,BE,2008,27.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,BG,2008,46.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,CY,2008,47.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,EL,2008,30.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,ES,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,FR,2008,40.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,HU,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,LV,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,MT,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,PL,2008,66.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,RO,2008,51.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,SI,2008,48.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,MTH,PC,SK,2008,44.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,BE,2008,26.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,BG,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,CY,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,EL,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,ES,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,FR,2008,15.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,HU,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,LV,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,MT,2008,52.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,PL,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,RO,2008,17.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,SI,2008,25.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,NVR,PC,SK,2008,13.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,BE,2008,24.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,BG,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,CY,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,EL,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,ES,2008,8.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,FR,2008,18.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,HU,2008,35.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,LV,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,MT,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,PL,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,RO,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,SI,2008,4.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED0-2,WEEK,PC,SK,2008,14.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,BE,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,BG,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,CY,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,CZ,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,EL,2008,21.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,ES,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,FR,2008,36.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,HU,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,MT,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,PL,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,RO,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,SI,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,SK,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,DAY,PC,TR,2008,18.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,BE,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,BG,2008,49.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,CY,2008,56.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,CZ,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,EL,2008,47.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,ES,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,FR,2008,37.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,HU,2008,28.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,LV,2008,69.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,MT,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,PL,2008,67.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,RO,2008,60.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,SI,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,SK,2008,55.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,MTH,PC,TR,2008,27.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,BE,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,BG,2008,17.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,CY,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,CZ,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,EL,2008,22.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,ES,2008,25.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,FR,2008,11.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,HU,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,LV,2008,20.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,MT,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,PL,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,RO,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,SI,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,SK,2008,17.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,NVR,PC,TR,2008,54.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,BE,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,BG,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,CY,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,CZ,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,EL,2008,9.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,ES,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,FR,2008,15.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,HU,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,LV,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,MT,2008,22.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,PL,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,RO,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,SI,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED3_4,WEEK,PC,SK,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,BE,2008,39.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,BG,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,CY,2008,19.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,EL,2008,30.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,ES,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,FR,2008,37.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,HU,2008,25.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,LV,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,MT,2008,23.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,PL,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,RO,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,SK,2008,2.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,DAY,PC,TR,2008,7.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,BE,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,BG,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,CY,2008,49.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,EL,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,ES,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,FR,2008,36.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,HU,2008,28.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,LV,2008,68.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,MT,2008,38.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,PL,2008,65.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,RO,2008,78.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,SK,2008,60.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,MTH,PC,TR,2008,53.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,BE,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,BG,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,CY,2008,16.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,EL,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,ES,2008,25.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,FR,2008,8.5,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,HU,2008,8.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,LV,2008,20.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,MT,2008,33.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,PL,2008,17.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,RO,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,SK,2008,26.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,NVR,PC,TR,2008,27.3,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,BE,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,BG,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,CY,2008,14.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,EL,2008,18.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,ES,2008,17.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,FR,2008,17.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,HU,2008,38.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,LV,2008,9.1,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,MT,2008,4.8,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,PL,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,RO,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,SK,2008,11.4,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,ED5_6,WEEK,PC,TR,2008,11.7,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,BE,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,BG,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,CY,2008,17.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,CZ,2008,28.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,EL,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,ES,2008,36.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,FR,2008,30.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,HU,2008,19.2,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,MT,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,PL,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,RO,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,SI,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,DAY,PC,SK,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,BE,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,BG,2008,49.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,CY,2008,49.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,CZ,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,EL,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,ES,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,FR,2008,38.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,HU,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,LV,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,MT,2008,26.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,PL,2008,66.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,RO,2008,57.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,SI,2008,46.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,MTH,PC,SK,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,BE,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,BG,2008,20.4,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,CY,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,CZ,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,EL,2008,22.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,ES,2008,28.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,FR,2008,13.0,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,HU,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,LV,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,MT,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,PL,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,RO,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,SI,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,NVR,PC,SK,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,BE,2008,29.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,BG,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,CY,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,CZ,2008,20.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,EL,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,ES,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,FR,2008,17.2,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,HU,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,LV,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,MT,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,PL,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,RO,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,SI,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y65-74,TOTAL,WEEK,PC,SK,2008,14.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,BE,2008,24.6,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,BG,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,CY,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,EL,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,ES,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,FR,2008,26.9,u
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,HU,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,MT,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_DE10(1.0),A,M,Y_GE75,ED0-2,DAY,PC,PL,2008,2.8,
