STRUCTURE,STRUCTURE_ID,freq,unit,age,agechild,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,NO,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,NO,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,NO,2017,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,NO,2018,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,NO,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,NO,2020,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2011,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2012,14,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2013,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2014,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2015,18,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2016,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2017,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2018,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2019,16,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PL,2020,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2011,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2013,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2014,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2015,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2016,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,PT,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2011,15,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2012,16,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2013,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2014,14,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2015,14,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2016,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2017,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2018,15,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2019,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RO,2020,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2011,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2013,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2014,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2018,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,RS,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SE,2015,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SE,2017,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SE,2018,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SE,2019,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SE,2020,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2011,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2012,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2013,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2014,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2015,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2016,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2017,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2019,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SI,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2011,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2012,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2013,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2014,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2015,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2016,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2017,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2018,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2019,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,SK,2020,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2011,71,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2012,71,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2013,97,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2014,111,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2015,105,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2016,88,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2017,96,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2018,99,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,TR,2019,82,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2011,31,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2012,31,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2013,26,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2014,23,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2015,30,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2016,23,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2017,29,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D7-27,TOT_RESID,UK,2018,22,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2011,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2012,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2013,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2014,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2015,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2016,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2017,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2018,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2019,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2020,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,AT,2021,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2011,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2012,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2013,4,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2014,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2015,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2016,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2017,7,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2019,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BE,2020,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2011,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2013,8,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2014,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2015,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2018,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2019,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2020,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,BG,2021,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2011,12,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2012,5,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2013,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2014,9,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2015,13,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2016,15,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2017,11,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2018,6,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2019,14,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2020,10,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CH,2021,13,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2011,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2012,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2014,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2015,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2016,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2017,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2018,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2019,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2020,0,
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CY,2021,,c
dataflow,ESTAT:HLTH_CD_APERRO(1.0),A,NR,Y40-44,D_LT1,TOT_IN,CZ,2011,,c
