STRUCTURE,STRUCTURE_ID,freq,icha_hc,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1963,18.90,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1964,17.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1965,17,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1966,15.90,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1967,15.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1968,15.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1969,14.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1970,15,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1971,15.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1972,14.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1973,14.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1974,14.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1975,14.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1976,14.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1977,13.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1978,13.70,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1979,13.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1980,13.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1981,13.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1982,13,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1983,12.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1984,12.10,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1985,11.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1986,12,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1987,11,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1988,11,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1989,9.80,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1990,9.90,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1991,9.90,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1992,9.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1993,8.80,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1994,8.50,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1995,8.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1996,8.20,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1997,8.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1998,8.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,1999,8.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2000,8.40,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2001,8,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2002,7.80,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2003,8.70,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2004,7.80,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2005,7.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2006,7.30,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2007,6.90,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2008,6.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2009,6.70,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2010,6.60,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2011,6.80,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2012,7.04,d
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2013,7.50,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2014,7.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,EL,2015,6.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1972,18.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1973,18.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1974,17.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1975,16.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1976,16.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1977,15.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1978,15.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1979,15.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1980,14.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1981,14.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1982,14.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1983,14.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1984,13.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1985,13.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1986,13.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1987,13.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1988,12.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1989,12.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1990,12.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1991,11.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1992,11.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1993,11.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1994,10.54,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1995,10.46,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1996,10.01,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1997,9.65,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1998,9.41,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,1999,9.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2000,9.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2001,8.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2002,8.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2003,8.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2004,8.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2005,8.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2006,8.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2007,8.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2008,8.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2009,8.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2010,7.89,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2011,7.71,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2012,7.62,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2013,7.57,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2014,7.36,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2015,7.36,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2016,7.31,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2017,7.29,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2018,7.27,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,ES,2019,7.24,p
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1960,27.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1961,28.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1962,28.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1963,28.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1964,28.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1965,27.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1966,26.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1967,26.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1968,26.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1969,25.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1970,24.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1971,23.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1972,23.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1973,23.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1974,23.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1975,23.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1976,23.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1977,21.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1978,21.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1979,21.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1980,21.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1981,21.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1982,20.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1983,20.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1984,20.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1985,19.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1986,19.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1987,18.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1988,19.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1989,19.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1990,18.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1991,18.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1992,16.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1993,14.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1994,13.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1995,11.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1996,11.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1997,11.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1998,10.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,1999,10.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2000,12.60,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2001,12.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2002,13.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2003,12.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2004,12.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2005,12.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2006,12.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2007,13.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2008,12.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2009,12.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2010,11.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2011,11.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2012,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2013,10.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2014,10.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2015,9.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2016,8.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2017,8.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2018,8.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FI,2019,7.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1974,19.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1975,19.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1976,18.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1977,17.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1978,17.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1979,16.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1980,17.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1981,16.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1982,16.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1983,16.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1984,15.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1985,14.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1986,14.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1987,13.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1988,13.40,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1989,12.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1990,12.30,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1991,11.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1992,11.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1993,11.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1994,11.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1995,11.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1996,11.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1997,11.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1998,10.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,1999,10.60,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2000,10.70,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2001,10.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2002,10.90,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2003,11.74,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2004,11.58,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2005,11.45,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2006,11.22,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2007,11.21,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2008,10.92,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2009,10.48,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2010,10.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2011,10.10,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2012,10.09,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2013,8.93,b
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2014,8.87,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2015,8.85,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2016,8.78,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2017,8.78,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2018,8.79,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,FR,2019,8.77,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1980,17.50,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1981,16.94,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1982,16.75,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1983,16.76,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1984,16.43,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1985,16.44,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1986,16.18,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1987,15.92,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1988,15.69,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1989,15.72,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1990,15.38,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1991,14.45,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1992,15.19,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1993,14.53,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1994,13.78,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1995,13.20,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1996,13.36,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1997,12.88,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1998,12.57,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,1999,12.32,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2000,11.92,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2001,11.80,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2002,11.17,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2003,11.00,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2004,10.68,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2005,10.29,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2006,9.94,
dataflow,ESTAT:HLTH_CO_DISCHLS(1.0),A,HC11_21_31,ALOS,NR,HR,2007,9.85,
