STRUCTURE,STRUCTURE_ID,freq,reason,lev_limit,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,LT,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,LU,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,LV,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,MT,2014,3.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,NL,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,NO,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,PL,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,PT,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,RO,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,SE,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,SI,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,SK,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,TR,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-44,PC,UK,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,AT,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,AT,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,BE,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,BG,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,BG,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,CY,2014,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,CZ,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,CZ,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,DE,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,DE,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,DK,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,DK,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,EE,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,EE,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,EL,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,EL,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,ES,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,ES,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,EU27_2020,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,EU27_2020,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,EU28,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,FI,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,FI,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,FR,2014,7.7,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,FR,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,HR,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,HR,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,HU,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,HU,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,IE,2014,8.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,IE,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,IS,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,IS,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,IT,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,IT,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,LT,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,LT,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,LU,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,LU,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,LV,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,LV,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,MT,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,MT,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,NL,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,NL,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,NO,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,NO,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,PL,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,PL,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,PT,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,PT,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,RO,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,RO,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,RS,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,SE,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,SE,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,SI,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,SI,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,SK,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,SK,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,TR,2014,18.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,TR,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y15-64,PC,UK,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,AT,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,AT,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,BE,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,BG,2014,13.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,CY,2014,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,CZ,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,CZ,2019,16.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,DE,2014,16.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,DE,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,DK,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,DK,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,EE,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,EE,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,EL,2014,4.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,ES,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,ES,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,EU27_2020,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,EU27_2020,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,EU28,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,FI,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,FI,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,FR,2014,12.6,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,FR,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,HR,2014,3.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,HR,2019,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,HU,2014,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,HU,2019,3.5,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,IE,2014,12.6,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,IE,2019,5.7,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,IS,2014,13.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,IS,2019,3.7,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,IT,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,IT,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,LT,2014,2.7,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,LU,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,LU,2019,18.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,LV,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,LV,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,NL,2014,1.7,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,NL,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,NO,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,NO,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,PL,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,PL,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,PT,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,PT,2019,3.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,RO,2014,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,SE,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,SE,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,SI,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,SI,2019,9.5,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,SK,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,SK,2019,11.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,TR,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,TR,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-34,PC,UK,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,AT,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,BG,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,CY,2014,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,CZ,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,DE,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,DK,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,EE,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,EL,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,ES,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,EU27_2020,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,EU28,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,FI,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,FR,2014,8.0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,HR,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,HU,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,IE,2014,9.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,IS,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,IT,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,LT,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,LU,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,LV,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,MT,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,NL,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,NO,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,PL,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,PT,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,RO,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,SE,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,SI,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,SK,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,TR,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y25-64,PC,UK,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,AT,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,AT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,BE,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,BG,2014,6.8,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,BG,2019,7.5,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,CY,2014,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,CY,2019,0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,CZ,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,CZ,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,DE,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,DE,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,DK,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,DK,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,EE,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,EE,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,EL,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,EL,2019,4.1,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,ES,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,ES,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,EU27_2020,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,EU27_2020,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,EU28,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,FI,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,FI,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,FR,2014,6.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,FR,2019,13.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,HR,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,HR,2019,16.9,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,HU,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,HU,2019,4.0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,IE,2014,10.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,IE,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,IS,2014,5.6,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,IS,2019,11.3,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,IT,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FAR_TRA,MOD,F,Y35-44,PC,IT,2019,10.5,
