STRUCTURE,STRUCTURE_ID,freq,isco08,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2005,12780.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2006,10521.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2007,12647.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2008,11938.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2009,11120.96,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2010,8936.07,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2011,10619.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2012,9725.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2013,10296.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2014,9462.91,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2015,9890.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2016,9074.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2017,8724.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2018,9720.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2019,9615.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2020,9634.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EE,2021,8471.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1980,8062.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1981,8445.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1982,10370.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1983,10047.58,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1984,11283.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1985,11701.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1993,7646.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1994,8000.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1995,7490.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1996,7794.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1997,7408.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1998,8744.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,1999,8290.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2001,7820.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2005,7464.21,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2006,6740.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2007,6909.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2008,7812.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2009,8643.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2010,10714.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2011,10132.21,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2012,10860.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2013,10729.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2014,11229.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2015,9312.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2016,9787.44,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2017,8061.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2018,7985.78,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EL,2019,7399.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1980,4836.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1981,4239.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1982,3603.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1983,3686.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1984,5262.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1985,4896.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1986,5501.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1987,5771.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1988,6894.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1989,7254.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1990,7441.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1991,7487.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1992,7944.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1993,8879.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1994,8532.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1995,8692.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1996,9663.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1997,9176.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1998,8291.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,1999,9338.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2000,9606.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2001,9975.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2002,10110.19,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2003,10523.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2004,10192.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2005,10741.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2006,11236.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2007,11774.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2008,11717.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2009,11943.06,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2010,10834.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2011,11131.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2012,10494.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2013,9773.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2014,8343.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2015,7673.03,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2016,7466.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2017,6903.72,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2018,7022.47,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2019,7169.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,ES,2020,7176.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2000,10357.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2001,10297.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2002,10460.67,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2003,9970.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2004,10229.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2005,10438.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2006,10653.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2007,10066.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2008,10013.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2009,9934.44,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2010,9467.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2011,9290.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2012,9018.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2013,8932.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2014,8524.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2015,8116.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2016,7710.91,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2017,7176.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2018,6934.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU27_2020,2019,6981.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2000,10640.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2001,10627.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2002,10511.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2003,9934.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2004,10070.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2005,10215.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2006,10283.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2007,9784.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2008,9639.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2009,9567.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2010,9147.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2011,9019.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2012,8740.78,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2013,8736.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2014,8368.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2015,8009.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2016,7713.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2017,7238.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,EU28,2018,7030.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1980,7696.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1981,8026.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1982,8558.39,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1983,9338.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1984,15953.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1985,11589.14,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1986,11491.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1987,10383.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1988,10569.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1989,9658.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1990,10769.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1991,10667.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1992,9622.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1993,8572.67,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1994,7197.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1995,7173.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1996,8820.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1997,9607.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1998,9319.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,1999,14843.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2000,12844.19,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2001,13983.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2002,14287.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2003,11636.19,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2004,12448.03,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2005,11404.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2006,12689.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2007,9867.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2008,10418.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2009,9173.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2010,8175.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2011,9242.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2012,8963.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2013,9643.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2014,8587.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2015,8767.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2016,8313.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2017,9596.19,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2018,8551.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2019,8404.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FI,2020,8204.07,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1990,10922.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1991,10857.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1992,10872.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1993,12091.64,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1994,12223.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1995,12767.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1996,12686.03,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1997,12729.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1998,15515.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,1999,15232.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2000,15441.47,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2001,16841.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2002,19073.04,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2003,16216.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2004,17555.46,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2005,18309.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2006,18913.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2007,16578.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2008,18201.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2009,19232.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2010,17331.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2011,14855.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2012,13872.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2013,13072.06,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2014,12360.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2015,11045.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2016,10567.64,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2017,9227.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2018,10506.02,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,FR,2019,10025.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1980,8083.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1981,10650.14,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1982,8860.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1983,12162.54,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1984,22830.66,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1985,9653.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1986,9150.09,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1987,8286.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1988,8313.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1989,8558.82,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1990,11709.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1991,15273.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1992,8442.47,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1993,11303.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1994,10596.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1995,10523.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1996,7244.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1997,9648.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1998,8698.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,1999,9097.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2000,9770.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2001,10618.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2002,10399.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2003,10501.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2004,8919.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2005,10074.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2006,9563.21,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2007,9235.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2008,9133.22,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2009,10351.73,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2010,8294.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2011,8514.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2012,8856.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2013,9560.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2014,6660.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2015,8202.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2016,6873.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2017,7132.73,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2018,6524.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HR,2019,5903.06,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1984,10841.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1985,10659.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1986,11321.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1987,10840.39,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1988,11026.52,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1989,11405.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1990,11591.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1991,10661.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1992,11066.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1993,10493.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1994,10597.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1995,10308.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1996,10158.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1997,10543.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1998,12979.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,1999,11008.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2000,10805.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2001,10046.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2002,9796.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2003,10389.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2004,8992.12,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2005,8763.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2006,9421.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2007,10005.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2008,10456.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2009,10858.78,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2010,9615.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2011,8674.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2012,7220.06,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2013,7041.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2014,7324.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2015,7462.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2016,7070.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC221,HAB_P,HU,2017,6941.82,
