STRUCTURE,STRUCTURE_ID,freq,sex,age,levels,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,EL,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,ES,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,HU,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,LV,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,MT,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,PL,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,RO,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,SI,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,SK,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED3_4,TR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,CY,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,EL,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,ES,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,HU,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,LV,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,MT,2008,2.6,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,PL,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,RO,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,SI,2008,7.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,SK,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,ED5_6,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,CY,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,CZ,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,EE,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,EL,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,ES,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,HU,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,LV,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,MT,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,PL,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,RO,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,SI,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,SK,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,SEV,TOTAL,TR,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,CY,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,EE,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,LV,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,MT,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,PL,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED0-2,TR,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,CY,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,EE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,EL,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,ES,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,HU,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,LV,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,MT,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,PL,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,SI,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED3_4,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED5_6,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED5_6,EL,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED5_6,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED5_6,PL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,ED5_6,TR,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,BG,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,CY,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,EE,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,EL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,LV,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,MT,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,PL,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,SI,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y45-54,VSEV,TOTAL,TR,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,BG,2008,27.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,CY,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,EE,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,EL,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,ES,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,HU,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,LV,2008,38.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,MT,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,PL,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,RO,2008,48.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,SI,2008,9.1,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,SK,2008,25.1,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED0-2,TR,2008,22.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,BG,2008,34.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,CY,2008,18.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,CZ,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,EE,2008,28.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,EL,2008,21.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,ES,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,HU,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,LV,2008,33.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,MT,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,PL,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,RO,2008,40.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,SI,2008,28.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,SK,2008,45.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED3_4,TR,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,BG,2008,30.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,CY,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,CZ,2008,23.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,EE,2008,24.7,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,EL,2008,22.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,ES,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,HU,2008,38.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,LV,2008,30.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,MT,2008,38.7,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,PL,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,RO,2008,53.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,SI,2008,17.8,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,SK,2008,49.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,ED5_6,TR,2008,31.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,BG,2008,31.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,CY,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,CZ,2008,31.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,EE,2008,27.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,EL,2008,26.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,ES,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,HU,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,LV,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,MT,2008,31.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,PL,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,RO,2008,43.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,SI,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,SK,2008,44.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,LOW,TOTAL,TR,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,BG,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,CY,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,EE,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,EL,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,ES,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,HU,2008,37.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,LV,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,MT,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,PL,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,RO,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,SI,2008,27.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,SK,2008,32.5,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED0-2,TR,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,BG,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,CY,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,CZ,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,EE,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,EL,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,ES,2008,14.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,HU,2008,22.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,LV,2008,18.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,MT,2008,8.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,PL,2008,30.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,RO,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,SI,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,SK,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED3_4,TR,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,BG,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,CY,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,EE,2008,12.1,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,EL,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,ES,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,HU,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,LV,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,MT,2008,12.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,PL,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,RO,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,SI,2008,25.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,SK,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,ED5_6,TR,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,BG,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,CY,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,CZ,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,EE,2008,19.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,EL,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,ES,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,HU,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,LV,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,MT,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,PL,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,RO,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,SI,2008,23.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,SK,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,MOD,TOTAL,TR,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,BG,2008,45.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,CY,2008,49.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,EE,2008,34.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,EL,2008,54.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,ES,2008,61.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,HU,2008,36.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,LV,2008,41.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,MT,2008,48.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,PL,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,RO,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,SI,2008,48.6,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,SK,2008,29.4,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED0-2,TR,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,BG,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,CY,2008,69.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,CZ,2008,46.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,EE,2008,49.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,EL,2008,65.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,ES,2008,66.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,HU,2008,38.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,LV,2008,41.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,MT,2008,61.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,PL,2008,30.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,RO,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,SI,2008,38.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,SK,2008,30.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED3_4,TR,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,BG,2008,49.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,CY,2008,73.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,CZ,2008,77.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,EE,2008,63.1,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,EL,2008,60.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,ES,2008,70.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,HU,2008,35.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,LV,2008,52.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,MT,2008,48.4,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,PL,2008,46.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,RO,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,SI,2008,51.8,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,SK,2008,28.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,ED5_6,TR,2008,54.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,BG,2008,44.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,CY,2008,60.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,CZ,2008,50.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,EE,2008,46.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,EL,2008,58.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,ES,2008,64.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,HU,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,LV,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,M,Y55-64,NONE,TOTAL,MT,2008,53.6,
