STRUCTURE,STRUCTURE_ID,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SI,2019,557,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SI,2020,478,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SI,2021,500,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2005,654,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2006,735,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2007,925,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2008,1043,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2009,1174,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2010,1265,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2011,1298,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2012,1449,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2013,1632,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2014,1788,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2015,1948,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2016,2177,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2017,2367,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2018,2720,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2019,3014,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2020,3269,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,SK,2021,3355,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1980,820,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1981,855,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1982,931,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1983,971,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1984,1029,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1985,1096,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1986,1127,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1987,1168,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1988,1279,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1989,1405,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1990,1524,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1991,1639,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1992,1714,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1993,1837,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1994,1980,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1995,2040,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1996,2080,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1997,2152,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1998,2259,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,1999,2396,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2000,2564,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2001,2702,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2002,2766,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2003,2842,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2004,2921,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2005,3034,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2006,3143,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2007,3261,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2008,3405,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2009,3569,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2010,3714,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2011,3792,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2012,3904,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2013,4024,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2014,4080,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2015,4250,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2016,4357,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2017,4512,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2018,4607,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2019,4993,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2020,5111,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,TR,2021,5466,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2000,939,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2001,993,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2002,975,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2003,1108,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2004,1468,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2005,1649,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2006,1674,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2007,1820,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2008,2395,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2009,2378,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2010,2376,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2011,2575,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2012,2844,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2013,2987,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2014,3098,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2015,2904,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2016,3030,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2017,3363,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2018,3733,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y65-74,T,UK,2019,3727,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2014,87,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2015,73,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2016,58,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2017,62,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2018,62,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2019,63,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2020,67,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2021,71,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,AT,2022,105,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2009,48,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2010,53,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2011,52,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2012,65,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2013,64,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2014,74,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2015,84,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2016,92,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2017,96,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2018,107,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2019,110,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2020,124,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BE,2021,147,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BG,2016,264,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BG,2017,361,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BG,2018,426,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BG,2019,433,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BG,2020,469,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,BG,2021,502,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2008,36,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2009,43,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2010,35,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2011,48,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2012,48,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2013,60,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2014,66,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2015,83,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2016,99,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2017,111,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2018,129,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2019,138,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2020,143,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CH,2021,151,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2014,3,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2015,4,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2016,6,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2017,7,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2018,10,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2019,9,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2020,16,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CY,2021,13,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CZ,2019,474,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CZ,2020,688,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,CZ,2021,758,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1980,6,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1981,4,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1982,3,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1983,4,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1984,1,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1985,3,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1986,1,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1987,2,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1988,2,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1989,1,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1990,1,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1991,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1992,5,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1993,5,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1994,8,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1995,8,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1996,6,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1997,1,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1998,2,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,1999,2,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2000,4,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2001,3,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2002,3,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2003,3,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2004,5,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2005,7,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2006,7,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2007,4,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2008,7,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2009,10,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2010,8,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2011,5,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2012,8,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2013,14,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2014,15,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2015,19,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2016,22,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2017,28,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2018,34,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2019,40,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,DK,2020,41,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2013,80,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2014,107,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2015,120,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2016,151,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2017,168,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2018,154,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2019,146,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2020,137,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,EE,2021,126,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1990,110,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1991,103,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1992,110,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1993,106,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1994,113,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1995,99,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1996,122,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1997,93,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1998,126,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,1999,140,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2000,161,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2001,187,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2002,222,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2003,243,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2004,271,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2005,310,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2006,276,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2007,211,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2008,231,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2009,179,bd
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2010,189,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2011,202,bd
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2012,221,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2013,252,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2014,280,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2015,314,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2016,376,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2017,432,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2018,497,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2019,563,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2020,669,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,FR,2021,842,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2014,8,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2015,7,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2016,4,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2017,4,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2018,2,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2019,5,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2020,1,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HR,2021,5,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2014,473,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2015,346,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2016,406,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2017,509,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2018,618,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2019,767,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2020,533,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,HU,2021,659,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IE,2017,26,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IE,2018,37,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IE,2019,35,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IE,2020,32,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IE,2021,28,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2012,126,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2013,141,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2014,161,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2015,180,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2016,217,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2017,193,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2018,223,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2019,279,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2020,296,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2021,380,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,IT,2022,527,p
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2005,0,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2006,0,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2007,0,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2008,0,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2009,0,d
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2010,0,b
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2011,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2012,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2013,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2014,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2015,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2016,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2017,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2018,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2019,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2020,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2021,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LI,2022,0,
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LT,2018,256,be
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LT,2019,196,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LT,2020,205,e
dataflow,ESTAT:HLTH_RS_PHYS(1.0),A,NR,Y_GE75,F,LT,2021,213,e
