STRUCTURE,STRUCTURE_ID,freq,frequenc,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y65-74,TOTAL,ES,2008,63.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y65-74,TOTAL,HU,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y65-74,TOTAL,LV,2008,83.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y65-74,TOTAL,MT,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y65-74,TOTAL,RO,2008,71.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y65-74,TOTAL,SI,2008,60.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y65-74,TOTAL,SK,2008,76.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,BE,2008,56.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,BG,2008,82.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,CY,2008,81.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,CZ,2008,84.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,EL,2008,69.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,ES,2008,73.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,HU,2008,82.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,LV,2008,94.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,MT,2008,87.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,RO,2008,80.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,SI,2008,79.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED0-2,SK,2008,90.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,BE,2008,33.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,BG,2008,78.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,CY,2008,59.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,CZ,2008,73.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,EL,2008,68.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,ES,2008,58.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,HU,2008,64.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,LV,2008,93.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,MT,2008,63.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,RO,2008,83.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,SI,2008,54.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED3_4,SK,2008,80.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,BE,2008,27.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,BG,2008,80.9,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,CY,2008,38.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,EL,2008,55.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,ES,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,HU,2008,84.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,LV,2008,93.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,ED5_6,RO,2008,81.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,BE,2008,47.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,BG,2008,81.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,CY,2008,76.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,CZ,2008,71.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,EL,2008,68.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,ES,2008,71.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,HU,2008,76.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,LV,2008,93.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,MT,2008,81.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,RO,2008,80.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,SI,2008,68.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y75-84,TOTAL,SK,2008,82.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,BE,2008,68.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,BG,2008,81.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,CY,2008,82.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,EL,2008,83.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,ES,2008,79.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,HU,2008,82.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,LV,2008,97.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,MT,2008,87.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,RO,2008,93.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED0-2,SK,2008,91.8,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED3_4,BE,2008,46.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED3_4,ES,2008,59.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED3_4,RO,2008,95.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED5_6,BE,2008,36.4,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,ED5_6,ES,2008,53.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,BE,2008,60.4,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,BG,2008,81.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,CY,2008,79.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,CZ,2008,78.9,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,EL,2008,82.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,ES,2008,76.8,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,HU,2008,79.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,LV,2008,96.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,MT,2008,86.4,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,RO,2008,93.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,NVR_OCC,T,Y_GE85,TOTAL,SK,2008,86.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,BE,2008,2.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,BG,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,CZ,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,EL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,ES,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,HU,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,LV,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,MT,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,SI,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED0-2,SK,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,BE,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,BG,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,CZ,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,HU,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,LV,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,MT,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,SI,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED3_4,SK,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,BE,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,CY,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,EL,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,ES,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,HU,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,LV,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,MT,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,ED5_6,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,BE,2008,2.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,CZ,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,ES,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,HU,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,LV,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,MT,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,SI,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,TOTAL,TOTAL,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,BE,2008,32.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,CZ,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,ES,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,HU,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,SI,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED0-2,SK,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,BE,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,CZ,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,ES,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,HU,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,LV,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,MT,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,SI,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED3_4,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED5_6,BE,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED5_6,EL,2008,0.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED5_6,ES,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED5_6,MT,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,ED5_6,RO,2008,5.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,BE,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,BG,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,CZ,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,ES,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,HU,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,MT,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,SI,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y15-24,TOTAL,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED0-2,BE,2008,0.4,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED0-2,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED0-2,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,BE,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,BG,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,CZ,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,ES,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,HU,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,LV,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,MT,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED3_4,RO,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,BE,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,CY,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,ES,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,LV,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,MT,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,ED5_6,SK,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,BE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,BG,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,CY,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,CZ,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,LV,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,MT,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y25-34,TOTAL,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED0-2,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED0-2,BG,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED0-2,ES,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED0-2,LV,2008,5.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED0-2,RO,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,BE,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,BG,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,CY,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,CZ,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,ES,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,HU,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,LV,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,MT,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED3_4,SI,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED5_6,BE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED5_6,EL,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED5_6,ES,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,ED5_6,LV,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,BE,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,BG,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,CZ,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,LV,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,MT,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,SI,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y35-44,TOTAL,SK,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y45-54,ED0-2,BE,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y45-54,ED0-2,ES,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,WEEK,F,Y45-54,ED0-2,HU,2008,0.9,
